Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
Voces,10/21/2022,07:00 PM,10/21/2022,08:30 PM,False,"Festival
0
Voces      Grupo: Las tres marías      Director: Hasbleydi Rodríguez        El Contrabajo Cra. 62A 62C / 28 Sur  Tunjuelito     Jóvenes
https://bogotateatralycircense.gov.co/festival-teatro-y-circo/programacion/voces",El Contrabajo,False
Evento especial: Con todo respeto 30 años de narración oral,10/21/2022,07:00 PM,10/21/2022,08:30 PM,False,"Festival
0
Evento especial: Con todo respeto 30 años de narración oral       Grupo:  Juan Carlos Grisales Castaño y Luis Alejandro Campos Correa      Director: Juan Carlos Grisales Castaño y Luis Alejandro Campos Correa        Sala Gaitán  Carrera 7 # 22 - 79  Santa Fe     Jóvenes
https://bogotateatralycircense.gov.co/festival-teatro-y-circo/programacion/evento-especial-con-todo-respeto-30-anos-de-narracion-oral",Teatro Jorge Eliecer Gaitán,False
Descarga,10/21/2022,08:00 PM,10/21/2022,09:30 PM,False,"Festival
0
Descarga       Grupo: Corporación de Teatro y Cultura Acto Latino       Director: Corporación de Teatro y Cultura Acto Latino         Teatro Acto Latino - Carrera 16 # 58a-55  Teusaquillo     Todo público
https://bogotateatralycircense.gov.co/festival-teatro-y-circo/programacion/descarga",Teatro Acto Latino,False
Escena y territorios Suba,10/22/2022,10:00 AM,10/22/2022,11:30 AM,False,"Festival
0
Escena y territorios Suba      Grupo: Teatro del Sur, Gota de Mercurio, Las Camargo      Director:         Parque Piloto - Calle 129 D con Carrera 122  Suba     Todo público
https://bogotateatralycircense.gov.co/festival-teatro-y-circo/programacion/escena-y-territorios-suba",Parque Piloto,False
Los deseos de Lisistrata,10/22/2022,11:00 AM,10/22/2022,12:30 PM,False,"Festival
0
Los deseos de Lisistrata      Grupo: Asociación Grupo Teatro Tierra       Director: Juan Carlos Moyano         Plaza Distrital de Mercado Las Cruces Calle 1 F No. 4 - 60  Santa Fe     Todo público
https://bogotateatralycircense.gov.co/festival-teatro-y-circo/programacion/los-deseos-de-lisistrata",Plaza Distrital de Mercado Las Cruces,False
"Rosa Elvira, un homenaje a Rosa Elvira Cely",10/22/2022,03:00 PM,10/22/2022,04:30 PM,False,"Festival
0
Rosa Elvira, un homenaje a Rosa Elvira Cely      Grupo: Misi - Universidad del Rosario      Director: Juliana Villalba        CIAT Teatridanza - Carrera 13 E No. 97 - 10 Km 5 vía La Calera  Chapinero     Jóvenes
https://bogotateatralycircense.gov.co/festival-teatro-y-circo/programacion/rosa-elvira-un-homenaje-rosa-elvira-cely",CIAT Teatridanza,False
De camino a la tradición,10/22/2022,03:00 PM,10/22/2022,04:30 PM,False,"Festival
0
De camino a la tradición      Grupo: La Clepsidra Teatro      Director: Giovanni Gamboa        Teatro al Aire Libre La Media Torta - Calle 18 No. 1 - 05E  La Candelaria     Todo público
https://bogotateatralycircense.gov.co/festival-teatro-y-circo/programacion/de-camino-la-tradicion",Teatro al Aire Libre La Media Torta,False
El principito,10/22/2022,03:00 PM,10/22/2022,04:30 PM,False,"Festival
0
El principito      Grupo: Asociación Cultural Hilos Mágicos      Director: Ciro Gómez Acevedo        Teatro Hilos mágicos Calle 71 No. 12 - 22  Chapinero     Infantil
https://bogotateatralycircense.gov.co/festival-teatro-y-circo/programacion/el-principito",Teatro Hilos mágicos,False
El Inspector,10/22/2022,07:00 PM,10/22/2022,08:30 PM,False,"Festival
0
El Inspector      Grupo: Grupo Teatro Libre      Director: Ricardo Camacho        Casa Teatrova Calle 24 No. 4A - 16  Santa Fe     Jóvenes
https://bogotateatralycircense.gov.co/festival-teatro-y-circo/programacion/el-inspector",Casa Teatrova,False
Aquiles o el guerrillero,10/22/2022,07:00 PM,10/22/2022,08:30 PM,False,"Festival
0
Aquiles o el guerrillero       Grupo: Fundación Teatro Quimera      Director: Jorge Prada Prada        Teatro Quimera Calle 70A No. 19 - 40  Barrios Unidos     Jóvenes
https://bogotateatralycircense.gov.co/festival-teatro-y-circo/programacion/aquiles-o-el-guerrillero",Teatro Quimera,False
Noches,10/22/2022,07:00 PM,10/22/2022,08:30 PM,False,"Festival
0
Noches       Grupo: Independente Lab de creación      Director: Felipe Hernandez Rico         Sala Seki Sano - Calle 12 No 2 65  La Candelaria     Todo público
https://bogotateatralycircense.gov.co/festival-teatro-y-circo/programacion/noches-0",Sala Seki Sano,False
Evento especial: Detritus,10/22/2022,07:00 PM,10/22/2022,08:30 PM,False,"Festival
0
Evento especial: Detritus      Grupo: Corporación Proyecto Cultural Occidente      Director:         Teatro El Ensueño - Tv. 70 D #60-90  Ciudad Bolívar     Jóvenes
https://bogotateatralycircense.gov.co/festival-teatro-y-circo/programacion/evento-especial-detritus",Teatro El Ensueño,False
Gaspar el señor de las nubes,10/22/2022,07:30 PM,10/22/2022,09:00 PM,False,"Festival
0
Gaspar el señor de las nubes      Grupo: Fundación de Títeres y Teatro la Libélula Dorada       Director: Iván Darío Álvarez Escobar y César Santiago Álvarez Escobar        Teatro y Títeres La Libélula Dorada Cra. 19 No. 51 - 69  Teusaquillo     Todo público
https://bogotateatralycircense.gov.co/festival-teatro-y-circo/programacion/gaspar-el-senor-de-las-nubes",Teatro y Títeres La Libélula Dorada,False
Evento especial: Tartufo. Molière-400 años,10/22/2022,08:00 PM,10/22/2022,09:30 PM,False,"Festival
0
Evento especial: Tartufo. Molière-400 años      Grupo: URAI - Unidad de Reacción Artística Inmediata      Director: Laurent Berger        Teatro Municipal Jorge Eliécer Gaitán - Cra. 7 #22-47  Santa Fe     Todo público
https://bogotateatralycircense.gov.co/festival-teatro-y-circo/programacion/evento-especial-tartufo-moliere-400-anos",Teatro Jorge Eliecer Gaitán,False
Escena y territorios San Cristobal,10/23/2022,10:00 AM,10/23/2022,11:30 AM,False,"Festival
0
Escena y territorios San Cristobal      Grupo: Acto Gato - Araneus- Stroganoff      Director:         Parque Las Brujas: Calle 54 A bis con carrera 8A este  San Cristóbal     Todo público
https://bogotateatralycircense.gov.co/festival-teatro-y-circo/programacion/escena-y-territorios-san-cristobal",Parque Las Brujas:,False
Mira que te están mirando,10/23/2022,11:00 AM,10/23/2022,12:30 PM,False,"Festival
0
Mira que te están mirando      Grupo: Asociación Cultural Muro de Espuma       Director: Andrea del Pilar Ruiz        Plaza Distrital de Mercado Fontibón - Carrera 103 No. 26 -71  Fontibón     Jóvenes
https://bogotateatralycircense.gov.co/festival-teatro-y-circo/programacion/mira-que-te-estan-mirando",Plaza Distrital de Mercado Fontibón,False
Cuestión del destino,10/23/2022,04:00 PM,10/23/2022,05:30 PM,False,"Festival
0
Cuestión del destino      Grupo: Misi - Universidad del Rosario      Director: Sofía Huertas Vega y Maria Del Mar Arango        Teatro Taller de Colombia - CALLE 10 Nº0 - 55  La Candelaria     Todo público
https://bogotateatralycircense.gov.co/festival-teatro-y-circo/programacion/cuestion-del-destino",Teatro Taller de Colombia,False
¡Alegría Mujer Mía!,10/23/2022,04:00 PM,10/23/2022,05:30 PM,False,"Festival
0
¡Alegría Mujer Mía!       Grupo: Tierradentro Teatro      Director: Víctor Muñoz Dagua        Teatro R101 Cl. 70a #11-29  Chapinero     Jóvenes
https://bogotateatralycircense.gov.co/festival-teatro-y-circo/programacion/alegria-mujer-mia",Teatro R101,False
Estaciones y cadáveres,10/23/2022,07:00 PM,10/23/2022,08:30 PM,False,"Festival
0
Estaciones y cadáveres      Grupo: Dúo Galaxia      Director: César Julián Ávila Camacho - Fabián Octavio Díaz Cuchimaque        Teatro Estudio Quinta Porra Calle 11 No. 2 -78  La Candelaria     Adultos
https://bogotateatralycircense.gov.co/festival-teatro-y-circo/programacion/estaciones-y-cadaveres",Teatro Estudio Quinta Porra,False
La cueva del olvido,10/23/2022,07:00 PM,10/23/2022,08:30 PM,False,"Festival
0
La cueva del olvido      Grupo: Misi - Universidad del Rosario      Director: Juan Camilo Rojas Bonilla        Sala Seki Sano Calle 12 No. 2-65  La Candelaria     Jóvenes
https://bogotateatralycircense.gov.co/festival-teatro-y-circo/programacion/la-cueva-del-olvido",Sala Seki Sano,False
Mateo 5:39: No resistáis al mal,10/23/2022,07:00 PM,10/23/2022,08:30 PM,False,"Festival
0
Mateo 5:39: No resistáis al mal      Grupo: Corporación Artística Polymnia      Director: Corporación Artística Polymnia        Fundación Centro Cultural Gabriel García Márquez El Original Calle 12B No. 3 - 19  La Candelaria     Adultos
https://bogotateatralycircense.gov.co/festival-teatro-y-circo/programacion/mateo-539-no-resistais-al-mal",Fundación Centro Cultural Gabriel García Márquez El Original,False
Como crecer una planta,10/23/2022,07:00 PM,10/23/2022,08:30 PM,False,"Festival
0
Como crecer una planta      Grupo: El teatro de la calle treinta       Director: Jhossye Esteban Velasco Reyes        Teatro Petra Carrera 15 Bis No. 39 - 39  Teusaquillo     Jóvenes
https://bogotateatralycircense.gov.co/festival-teatro-y-circo/programacion/como-crecer-una-planta",Teatro Petra,False
Evento especial: Detritus,10/23/2022,07:00 PM,10/23/2022,08:30 PM,False,"Festival
0
Evento especial: Detritus       Grupo: Corporación Proyecto Cultural Occidente      Director:         Teatro El Ensueño - Tv. 70 D #60-90  Ciudad Bolívar     Jóvenes
https://bogotateatralycircense.gov.co/festival-teatro-y-circo/programacion/evento-especial-detritus-0",Teatro El Ensueño,False
Redemptio,10/24/2022,07:00 PM,10/24/2022,08:30 PM,False,"Festival
0
Redemptio      Grupo: Multitomadanza      Director: Aníbal Quiceno - Rafael Chitiva        Teatro Factoría L’explose Carrera 25 No. 50 - 34  Teusaquillo     Jóvenes
https://bogotateatralycircense.gov.co/festival-teatro-y-circo/programacion/redemptio",Teatro Factoría L’explose,False
