tipo,titulo,fecha,url,duracion,preciomin,preciomax,lugar,desc
Música,‘El elíxir de amor’. Ópera de Gaetano Donizetti con libreto en italiano de Felice Romani. Director de escena: Sergio...,2022-10-26 20:00,https://www.teatromayor.org/es/evento/musica/el-elixir-de-amor-de-gaetano-donizetti-direccion-de-escena-sergio-cabrera-orquesta-filarmonica-de-5180?function=2710,2.5,150000.0,190000.0,Teatro Mayor Julio Mario Santo Domingo,"Producción del Teatro Mayor Julio Mario Santo Domingo y Ópera de Colombia. 
'El elíxir de amor', de Gaetano Donizetti, es una de las óperas más populares por su historia, su música, y su libreto. Narra la historia de Nemorino, un joven que hace lo imposible para conquistar a la bella, pero frívola, Adina, antes de que esta se case con el vanidoso sargento Belcore. Nemorino encuentra una aparente solución entre las mercancías de Dulcamara, un embaucador errante que garantiza tener en su posesión un elixir de amor propicio para solucionar todos sus males, claro está, siempre y cuando el joven pueda pagar el precio.
Esta producción del Teatro Mayor Julio Mario Santo Domingo y Ópera de Colombia es el debut de Sergio Cabrera, reconocido cineasta colombiano, como director escénico de una ópera. Él decidió trasladar la idea original de la ópera para hacer un homenaje a La Guajira, su gente y la cultura Wayuu. En su parte musical, cuenta con la participación de la Orquesta Filarmónica Juvenil de la Orquesta Filarmónica de Bogotá y la dirección de Manuel López-Gómez. La ópera hace parte del festival Ópera Al Parque de la Orquesta Filarmónica de Bogotá, festival que cumple 25 años de #ÓperaEnMovimiento.  
La ópera cuenta con diseñadores y artesanos de la comunidad Wayuu, quienes acompañan el desarrollo de los conceptos de arte aplicados a la escenografía, ambientación, vestuario y maquillaje.
Así, 'El elixir de amor' se convierte en la más colombiana de las óperas italianas. 
Reparto
Adina
Sara Bañeras, soprano, España 
Nemorino
Julián Henao, tenor, Colombia 
Dulcamara
Hyalmar Mitrotti, bajo, Colombia/Italia / Francia
Belcore
Gianni Giugga, barítono, Italia 
Giannetta
Alejandra Ballestas, soprano, Colombia 
Coro de la Ópera de Colombia 
 

Sergio Cabrera 
Director de Escena, Colombia 
Nació el 20 de abril de 1950 en Medellín (Colombia) y se formó en el London Film School. Hizo su debut como director ‘Técnicas de duelo’ (1986) y es recordado, entre muchas otras películas, por ‘La estrategia del caracol’ (1993) y ‘Águilas no cazan moscas’ (1994), película que fue premiada en el Festival de Venecia.  
Su estilo, en el que la narración oral tiene un peso esencial se mezcla con la cultura popular colombiana. Una narrativa la latinoamericana con una gran influencia de Gabriel García Márquez. 
Ha dirigido importantes producciones para el cine y la televisión en Colombia e Hispanoamérica. 
Manuel López-Gómez
Director musical, Venezuela
Luego de exitosos conciertos con la Orquesta Sinfónica Nacional de Washington, la Sinfónica de Detroit, la Filarmónica de Radio France, la Sinfónica de Gotemburgo, la Sinfónica de Sídney, la Filarmónica de Róterdam, la Filarmónica de Seúl, la Filarmónica Checa, la Filarmónica de Moscú, la Sinfónica Simón Bolívar, la Ópera de París, la hr-Sinfonieorchester de Fráncfort; Manuel López-Gómez es reconocido como un director de orquestas con visionarias e inspiradoras capacidades. Muy activo también en ópera, dirigió y grabó para Universal Music Italia el estreno mundial de la recién orquestada ópera 'Atahualpa', de Carlo Enrico Pasta, en Perú, a donde regresó para dirigir una producción de 'Roméo et Juliette' de Gounod con Juan Diego Flórez. En el verano de 2015, dirigió musicalmente la producción de 'Il Viaggio a Reims' en el Festival de Ópera Rossini de Pésaro en Italia.
Por más de 15 años ha colaborado con Gustavo Dudamel en proyectos sinfónicos y óperas como La Bohème, La Traviata y la 8va Sinfonía de Mahler en Caracas, Don Giovanni en Los Ángeles, las Sinfonías de Brahms en Paris y West Side Story en el Festival de Salzburgo. Durante la temporada 2017- 2018, Manuel compartió con él la dirección musical de una nueva producción de 'La Bohème' dirigiendo 5 funciones en la Ópera Nacional de París.
En la temporada 2019 - 2020, hizo su debut en Arabia Saudita junto a la Orquesta Sinfónica de Guangzhou con Lang Lang y fue invitado nuevamente a dirigir la Orquesta Sinfónica del Principado de Asturias en España.}
Comenzó sus estudios musicales de violín, piano, música de cámara, composición y dirección de orquesta en Venezuela. Actualmente, es el Director Musical de la Orquesta Filarmónica Juvenil de la Orquesta Filarmónica de Bogotá.
 
Ópera de Colombia 
La Ópera de Colombia cumple 45 años trabajando por el arte lírico nacional, trabajo que se ha consolidado en las últimas décadas gracias al empeño arduo de la Fundación Camarín del Carmen, que ya suma tres décadas de existencia.  
Esta entidad privada sin ánimo de lucro ha sido la vitrina de más de 150 cantantes colombianos que han contado con exitosas carreras internacionales y que estarán entre los muchos artistas invitados a hacer parte año tras año de la Temporada de Ópera. Además, ha formado el Coro de la Ópera de Colombia, que se ha destacado como uno de los más sobresalientes en la escena latinoamericana.  
En el marco de la conmemoración de sus 45 años, la Ópera de Colombia ha querido recordar también que, gracias a la visión y a la incansable labor de Gloria Zea, se ha posicionado como la gran plataforma lírica del país haciendo posible la realización de cerca de 47 producciones y 840 funciones que quedarán para siempre en la memoria de los colombianos. Un logro sumamente importante en un país con poca tradición operística.  
La Ópera de Colombia hoy se encuentra en el más alto nivel de producción de América. Prueba de ello son los más de 15 años de ejercicio exportador en los que se han sumado más de 25 producciones a distintos países incluyendo Canadá, México, Estados Unidos, España, Brasil, Ecuador, Costa Rica, Panamá, Perú, Uruguay y Venezuela. 

 
Orquesta Filarmónica Juvenil
Es una de las agrupaciones juveniles de la Orquesta Filarmónica de Bogotá. Fue creada en 2014 con el propósito de brindar un importante espacio artístico y cultural, con alto sentido social, a jóvenes instrumentistas de varias regiones de Colombia. Está conformada por 40 talentosos músicos entre los 18 y los 27 años, que, en su paso por la orquesta, adquieren una vasta y enriquecedora experiencia. Sus integrantes abordan con gran destreza técnica e interpretativa el repertorio clásico universal que los prepara como futuros músicos de importantes orquestas profesionales del país y del mundo.
Se destaca su participación en el Festival Internacional de Música Clásica de Bogotá y el Festival Internacional de Música de Cartagena. Ha participado en producciones operísticas de gran exigencia como 'Falstaff', de Verdi; 'Candide', de Bernstein; 'El sueño de una noche de verano', de Britten, 'Cenicienta', de Rossini, 'El caballero de la rosa', de Strauss, 'Madama Butterfly', de Puccini, y ha estado bajo la batuta de importantes directores invitados nacionales e internacionales.
La Orquesta Filarmónica Juvenil es poseedora de un sólido nivel musical que ha sido forjado desde su génesis por el maestro Carlos Villa y nutrido por su actual director musical, el maestro Manuel López-Gómez."
Teatro,"Malafama Teatro - 'House of Bernarda' - Director: Daniel Abril Ospina, Colombia",2022-10-28 20:00,https://www.teatromayor.org/es/evento/teatro/teatro-el-despecho-house-bernarda-director-danile-abril-ospina-colombia-5181?function=2713,1.5,30000.0,40000.0,Teatro Estudio,"Tras la muerte de su segundo esposo, Bernarda Alba se recluye e impone un luto riguroso y asfixiante por ocho años, aislando del mundo exterior a sus cinco hijas. Cuando Angustias, la primogénita y la única hija del primer marido, hereda una fortuna, atrae a un pretendiente mucho menor, Pepe el Romano, desatando una tormenta al interior de esta familia. 
En esta versión se entabla un diálogo entre el universo drag y una de las obras más representativas de Federico García Lorca: ‘La casa de Bernarda Alba’. 


Malafama Teatro, Colombia 
La compañía Malafama Teatro se formó en 2018 con el nombre de Teatro El Despecho, alrededor del montaje ‘Club suicida busca…’ de Pedro Miguel Rozo y fue ganadora de la Beca Expresarte 2020 del Ministerio de Cultura y de la Beca Expresarte 2021 de Idartes.
 
Reparto

Ricardo Vesga 
Fernando Ospina 
Nicolás Moreno 
Santiago Villegas 
Manuel Astaiza 
Mateo Herrera 
Julián Barragán 
Nicolás Vargas 
Daniel Abril"
Música,‘El elíxir de amor’. Ópera de Gaetano Donizetti con libreto en italiano de Felice Romani. Director de escena: Sergio...,2022-10-28 20:00,https://www.teatromayor.org/es/evento/musica/el-elixir-de-amor-de-gaetano-donizetti-direccion-de-escena-sergio-cabrera-orquesta-filarmonica-de-5180?function=2711,2.5,150000.0,190000.0,Teatro Mayor Julio Mario Santo Domingo,"Producción del Teatro Mayor Julio Mario Santo Domingo y Ópera de Colombia. 
'El elíxir de amor', de Gaetano Donizetti, es una de las óperas más populares por su historia, su música, y su libreto. Narra la historia de Nemorino, un joven que hace lo imposible para conquistar a la bella, pero frívola, Adina, antes de que esta se case con el vanidoso sargento Belcore. Nemorino encuentra una aparente solución entre las mercancías de Dulcamara, un embaucador errante que garantiza tener en su posesión un elixir de amor propicio para solucionar todos sus males, claro está, siempre y cuando el joven pueda pagar el precio.
Esta producción del Teatro Mayor Julio Mario Santo Domingo y Ópera de Colombia es el debut de Sergio Cabrera, reconocido cineasta colombiano, como director escénico de una ópera. Él decidió trasladar la idea original de la ópera para hacer un homenaje a La Guajira, su gente y la cultura Wayuu. En su parte musical, cuenta con la participación de la Orquesta Filarmónica Juvenil de la Orquesta Filarmónica de Bogotá y la dirección de Manuel López-Gómez. La ópera hace parte del festival Ópera Al Parque de la Orquesta Filarmónica de Bogotá, festival que cumple 25 años de #ÓperaEnMovimiento.  
La ópera cuenta con diseñadores y artesanos de la comunidad Wayuu, quienes acompañan el desarrollo de los conceptos de arte aplicados a la escenografía, ambientación, vestuario y maquillaje.
Así, 'El elixir de amor' se convierte en la más colombiana de las óperas italianas. 
Reparto
Adina
Sara Bañeras, soprano, España 
Nemorino
Julián Henao, tenor, Colombia 
Dulcamara
Hyalmar Mitrotti, bajo, Colombia/Italia / Francia
Belcore
Gianni Giugga, barítono, Italia 
Giannetta
Alejandra Ballestas, soprano, Colombia 
Coro de la Ópera de Colombia 
 

Sergio Cabrera 
Director de Escena, Colombia 
Nació el 20 de abril de 1950 en Medellín (Colombia) y se formó en el London Film School. Hizo su debut como director ‘Técnicas de duelo’ (1986) y es recordado, entre muchas otras películas, por ‘La estrategia del caracol’ (1993) y ‘Águilas no cazan moscas’ (1994), película que fue premiada en el Festival de Venecia.  
Su estilo, en el que la narración oral tiene un peso esencial se mezcla con la cultura popular colombiana. Una narrativa la latinoamericana con una gran influencia de Gabriel García Márquez. 
Ha dirigido importantes producciones para el cine y la televisión en Colombia e Hispanoamérica. 
Manuel López-Gómez
Director musical, Venezuela
Luego de exitosos conciertos con la Orquesta Sinfónica Nacional de Washington, la Sinfónica de Detroit, la Filarmónica de Radio France, la Sinfónica de Gotemburgo, la Sinfónica de Sídney, la Filarmónica de Róterdam, la Filarmónica de Seúl, la Filarmónica Checa, la Filarmónica de Moscú, la Sinfónica Simón Bolívar, la Ópera de París, la hr-Sinfonieorchester de Fráncfort; Manuel López-Gómez es reconocido como un director de orquestas con visionarias e inspiradoras capacidades. Muy activo también en ópera, dirigió y grabó para Universal Music Italia el estreno mundial de la recién orquestada ópera 'Atahualpa', de Carlo Enrico Pasta, en Perú, a donde regresó para dirigir una producción de 'Roméo et Juliette' de Gounod con Juan Diego Flórez. En el verano de 2015, dirigió musicalmente la producción de 'Il Viaggio a Reims' en el Festival de Ópera Rossini de Pésaro en Italia.
Por más de 15 años ha colaborado con Gustavo Dudamel en proyectos sinfónicos y óperas como La Bohème, La Traviata y la 8va Sinfonía de Mahler en Caracas, Don Giovanni en Los Ángeles, las Sinfonías de Brahms en Paris y West Side Story en el Festival de Salzburgo. Durante la temporada 2017- 2018, Manuel compartió con él la dirección musical de una nueva producción de 'La Bohème' dirigiendo 5 funciones en la Ópera Nacional de París.
En la temporada 2019 - 2020, hizo su debut en Arabia Saudita junto a la Orquesta Sinfónica de Guangzhou con Lang Lang y fue invitado nuevamente a dirigir la Orquesta Sinfónica del Principado de Asturias en España.}
Comenzó sus estudios musicales de violín, piano, música de cámara, composición y dirección de orquesta en Venezuela. Actualmente, es el Director Musical de la Orquesta Filarmónica Juvenil de la Orquesta Filarmónica de Bogotá.
 
Ópera de Colombia 
La Ópera de Colombia cumple 45 años trabajando por el arte lírico nacional, trabajo que se ha consolidado en las últimas décadas gracias al empeño arduo de la Fundación Camarín del Carmen, que ya suma tres décadas de existencia.  
Esta entidad privada sin ánimo de lucro ha sido la vitrina de más de 150 cantantes colombianos que han contado con exitosas carreras internacionales y que estarán entre los muchos artistas invitados a hacer parte año tras año de la Temporada de Ópera. Además, ha formado el Coro de la Ópera de Colombia, que se ha destacado como uno de los más sobresalientes en la escena latinoamericana.  
En el marco de la conmemoración de sus 45 años, la Ópera de Colombia ha querido recordar también que, gracias a la visión y a la incansable labor de Gloria Zea, se ha posicionado como la gran plataforma lírica del país haciendo posible la realización de cerca de 47 producciones y 840 funciones que quedarán para siempre en la memoria de los colombianos. Un logro sumamente importante en un país con poca tradición operística.  
La Ópera de Colombia hoy se encuentra en el más alto nivel de producción de América. Prueba de ello son los más de 15 años de ejercicio exportador en los que se han sumado más de 25 producciones a distintos países incluyendo Canadá, México, Estados Unidos, España, Brasil, Ecuador, Costa Rica, Panamá, Perú, Uruguay y Venezuela. 

 
Orquesta Filarmónica Juvenil
Es una de las agrupaciones juveniles de la Orquesta Filarmónica de Bogotá. Fue creada en 2014 con el propósito de brindar un importante espacio artístico y cultural, con alto sentido social, a jóvenes instrumentistas de varias regiones de Colombia. Está conformada por 40 talentosos músicos entre los 18 y los 27 años, que, en su paso por la orquesta, adquieren una vasta y enriquecedora experiencia. Sus integrantes abordan con gran destreza técnica e interpretativa el repertorio clásico universal que los prepara como futuros músicos de importantes orquestas profesionales del país y del mundo.
Se destaca su participación en el Festival Internacional de Música Clásica de Bogotá y el Festival Internacional de Música de Cartagena. Ha participado en producciones operísticas de gran exigencia como 'Falstaff', de Verdi; 'Candide', de Bernstein; 'El sueño de una noche de verano', de Britten, 'Cenicienta', de Rossini, 'El caballero de la rosa', de Strauss, 'Madama Butterfly', de Puccini, y ha estado bajo la batuta de importantes directores invitados nacionales e internacionales.
La Orquesta Filarmónica Juvenil es poseedora de un sólido nivel musical que ha sido forjado desde su génesis por el maestro Carlos Villa y nutrido por su actual director musical, el maestro Manuel López-Gómez."
Teatro,"Malafama Teatro - 'House of Bernarda' - Director: Daniel Abril Ospina, Colombia",2022-10-29 20:00,https://www.teatromayor.org/es/evento/teatro/teatro-el-despecho-house-bernarda-director-danile-abril-ospina-colombia-5181?function=2714,1.5,30000.0,40000.0,Teatro Estudio,"Tras la muerte de su segundo esposo, Bernarda Alba se recluye e impone un luto riguroso y asfixiante por ocho años, aislando del mundo exterior a sus cinco hijas. Cuando Angustias, la primogénita y la única hija del primer marido, hereda una fortuna, atrae a un pretendiente mucho menor, Pepe el Romano, desatando una tormenta al interior de esta familia. 
En esta versión se entabla un diálogo entre el universo drag y una de las obras más representativas de Federico García Lorca: ‘La casa de Bernarda Alba’. 


Malafama Teatro, Colombia 
La compañía Malafama Teatro se formó en 2018 con el nombre de Teatro El Despecho, alrededor del montaje ‘Club suicida busca…’ de Pedro Miguel Rozo y fue ganadora de la Beca Expresarte 2020 del Ministerio de Cultura y de la Beca Expresarte 2021 de Idartes.
 
Reparto

Ricardo Vesga 
Fernando Ospina 
Nicolás Moreno 
Santiago Villegas 
Manuel Astaiza 
Mateo Herrera 
Julián Barragán 
Nicolás Vargas 
Daniel Abril"
Música,‘El elíxir de amor’. Ópera de Gaetano Donizetti con libreto en italiano de Felice Romani. Director de escena: Sergio...,2022-10-30 17:00,https://www.teatromayor.org/es/evento/musica/el-elixir-de-amor-de-gaetano-donizetti-direccion-de-escena-sergio-cabrera-orquesta-filarmonica-de-5180?function=2712,2.5,150000.0,190000.0,Teatro Mayor Julio Mario Santo Domingo,"Producción del Teatro Mayor Julio Mario Santo Domingo y Ópera de Colombia. 
'El elíxir de amor', de Gaetano Donizetti, es una de las óperas más populares por su historia, su música, y su libreto. Narra la historia de Nemorino, un joven que hace lo imposible para conquistar a la bella, pero frívola, Adina, antes de que esta se case con el vanidoso sargento Belcore. Nemorino encuentra una aparente solución entre las mercancías de Dulcamara, un embaucador errante que garantiza tener en su posesión un elixir de amor propicio para solucionar todos sus males, claro está, siempre y cuando el joven pueda pagar el precio.
Esta producción del Teatro Mayor Julio Mario Santo Domingo y Ópera de Colombia es el debut de Sergio Cabrera, reconocido cineasta colombiano, como director escénico de una ópera. Él decidió trasladar la idea original de la ópera para hacer un homenaje a La Guajira, su gente y la cultura Wayuu. En su parte musical, cuenta con la participación de la Orquesta Filarmónica Juvenil de la Orquesta Filarmónica de Bogotá y la dirección de Manuel López-Gómez. La ópera hace parte del festival Ópera Al Parque de la Orquesta Filarmónica de Bogotá, festival que cumple 25 años de #ÓperaEnMovimiento.  
La ópera cuenta con diseñadores y artesanos de la comunidad Wayuu, quienes acompañan el desarrollo de los conceptos de arte aplicados a la escenografía, ambientación, vestuario y maquillaje.
Así, 'El elixir de amor' se convierte en la más colombiana de las óperas italianas. 
Reparto
Adina
Sara Bañeras, soprano, España 
Nemorino
Julián Henao, tenor, Colombia 
Dulcamara
Hyalmar Mitrotti, bajo, Colombia/Italia / Francia
Belcore
Gianni Giugga, barítono, Italia 
Giannetta
Alejandra Ballestas, soprano, Colombia 
Coro de la Ópera de Colombia 
 

Sergio Cabrera 
Director de Escena, Colombia 
Nació el 20 de abril de 1950 en Medellín (Colombia) y se formó en el London Film School. Hizo su debut como director ‘Técnicas de duelo’ (1986) y es recordado, entre muchas otras películas, por ‘La estrategia del caracol’ (1993) y ‘Águilas no cazan moscas’ (1994), película que fue premiada en el Festival de Venecia.  
Su estilo, en el que la narración oral tiene un peso esencial se mezcla con la cultura popular colombiana. Una narrativa la latinoamericana con una gran influencia de Gabriel García Márquez. 
Ha dirigido importantes producciones para el cine y la televisión en Colombia e Hispanoamérica. 
Manuel López-Gómez
Director musical, Venezuela
Luego de exitosos conciertos con la Orquesta Sinfónica Nacional de Washington, la Sinfónica de Detroit, la Filarmónica de Radio France, la Sinfónica de Gotemburgo, la Sinfónica de Sídney, la Filarmónica de Róterdam, la Filarmónica de Seúl, la Filarmónica Checa, la Filarmónica de Moscú, la Sinfónica Simón Bolívar, la Ópera de París, la hr-Sinfonieorchester de Fráncfort; Manuel López-Gómez es reconocido como un director de orquestas con visionarias e inspiradoras capacidades. Muy activo también en ópera, dirigió y grabó para Universal Music Italia el estreno mundial de la recién orquestada ópera 'Atahualpa', de Carlo Enrico Pasta, en Perú, a donde regresó para dirigir una producción de 'Roméo et Juliette' de Gounod con Juan Diego Flórez. En el verano de 2015, dirigió musicalmente la producción de 'Il Viaggio a Reims' en el Festival de Ópera Rossini de Pésaro en Italia.
Por más de 15 años ha colaborado con Gustavo Dudamel en proyectos sinfónicos y óperas como La Bohème, La Traviata y la 8va Sinfonía de Mahler en Caracas, Don Giovanni en Los Ángeles, las Sinfonías de Brahms en Paris y West Side Story en el Festival de Salzburgo. Durante la temporada 2017- 2018, Manuel compartió con él la dirección musical de una nueva producción de 'La Bohème' dirigiendo 5 funciones en la Ópera Nacional de París.
En la temporada 2019 - 2020, hizo su debut en Arabia Saudita junto a la Orquesta Sinfónica de Guangzhou con Lang Lang y fue invitado nuevamente a dirigir la Orquesta Sinfónica del Principado de Asturias en España.}
Comenzó sus estudios musicales de violín, piano, música de cámara, composición y dirección de orquesta en Venezuela. Actualmente, es el Director Musical de la Orquesta Filarmónica Juvenil de la Orquesta Filarmónica de Bogotá.
 
Ópera de Colombia 
La Ópera de Colombia cumple 45 años trabajando por el arte lírico nacional, trabajo que se ha consolidado en las últimas décadas gracias al empeño arduo de la Fundación Camarín del Carmen, que ya suma tres décadas de existencia.  
Esta entidad privada sin ánimo de lucro ha sido la vitrina de más de 150 cantantes colombianos que han contado con exitosas carreras internacionales y que estarán entre los muchos artistas invitados a hacer parte año tras año de la Temporada de Ópera. Además, ha formado el Coro de la Ópera de Colombia, que se ha destacado como uno de los más sobresalientes en la escena latinoamericana.  
En el marco de la conmemoración de sus 45 años, la Ópera de Colombia ha querido recordar también que, gracias a la visión y a la incansable labor de Gloria Zea, se ha posicionado como la gran plataforma lírica del país haciendo posible la realización de cerca de 47 producciones y 840 funciones que quedarán para siempre en la memoria de los colombianos. Un logro sumamente importante en un país con poca tradición operística.  
La Ópera de Colombia hoy se encuentra en el más alto nivel de producción de América. Prueba de ello son los más de 15 años de ejercicio exportador en los que se han sumado más de 25 producciones a distintos países incluyendo Canadá, México, Estados Unidos, España, Brasil, Ecuador, Costa Rica, Panamá, Perú, Uruguay y Venezuela. 

 
Orquesta Filarmónica Juvenil
Es una de las agrupaciones juveniles de la Orquesta Filarmónica de Bogotá. Fue creada en 2014 con el propósito de brindar un importante espacio artístico y cultural, con alto sentido social, a jóvenes instrumentistas de varias regiones de Colombia. Está conformada por 40 talentosos músicos entre los 18 y los 27 años, que, en su paso por la orquesta, adquieren una vasta y enriquecedora experiencia. Sus integrantes abordan con gran destreza técnica e interpretativa el repertorio clásico universal que los prepara como futuros músicos de importantes orquestas profesionales del país y del mundo.
Se destaca su participación en el Festival Internacional de Música Clásica de Bogotá y el Festival Internacional de Música de Cartagena. Ha participado en producciones operísticas de gran exigencia como 'Falstaff', de Verdi; 'Candide', de Bernstein; 'El sueño de una noche de verano', de Britten, 'Cenicienta', de Rossini, 'El caballero de la rosa', de Strauss, 'Madama Butterfly', de Puccini, y ha estado bajo la batuta de importantes directores invitados nacionales e internacionales.
La Orquesta Filarmónica Juvenil es poseedora de un sólido nivel musical que ha sido forjado desde su génesis por el maestro Carlos Villa y nutrido por su actual director musical, el maestro Manuel López-Gómez."
Música,"Chamber Music Society of Lincoln Center, Estados Unidos",2022-11-02 20:00,https://www.teatromayor.org/es/evento/musica/chamber-music-society-lincoln-center-estados-unidos-5183?function=2716,2.0,80000.0,100000.0,Teatro Estudio,"La Chamber Music Society del Lincoln Center (CMS) es reconocida por la extraordinaria calidad de sus presentaciones, su inspirada programación, y por establecer el referente de la música de cámara a nivel global. Ya sea en su casa, el Alice Tully Hall del Lincoln Center de Nueva York, en los escenarios principales de Norteamérica, o en prestigiosos salones en Europa y Asia, presenta conciertos de gran calidad artística.  
La agrupación, en un formato de sexteto de cuerdas y piano, tendrá dos presentaciones en el Teatro Mayor Julio Mario Santo Domingo:el 2 de noviembre interpretará obras de Rachmaninov, Tchaikovsky y Prokofiev, y el 3 de noviembre, a Strauss, Beethoveen y Brahms. 
Chamber Music Society of Lincoln Center
La Chamber Music of Society of Lincoln Center es una de las once sociedades que constituyen Lincoln Center for the Performing Arts, el mayor complejo para la presentación de artes escénicas del mundo. Chamber Music Society está basada en Alice Tully Hall, uno de los más destacados del mundo para la interpretación de música de cámara. A través de la interpretación, la educación y la grabación y transmisión de actividades, trabaja para atraer cada vez más público al disfrute de la música de cámara.  
La CMS reúne a los mejores artistas internacionales de una nómina de más de 150 artistas por temporada. Ubicados en el centro de su misión, los programas educativos de CMS trae la música de cámara a diferentes públicos de un amplio rango de contextos, edades y niveles de conocimiento musical. CMS también acobija y apoya las carreras de jóvenes artistas por medio del programa CMS Two, el cual ofrece la oportunidad de presentarse a jóvenes conjuntos e instrumentalistas altamente dotados. 
Piano 
Wu Han 
 
Violín 
Aaron Boyd y Cho-Liang Lin 
 
Viola 
Matthew Lipman y Timothy Ridout 
 
Chelo 
Dmitri Atapine e Inbal Segev"
Música,"Chamber Music Society of Lincoln Center, Estados Unidos",2022-11-03 20:00,https://www.teatromayor.org/es/evento/musica/chamber-music-society-lincoln-center-estados-unidos-5183?function=2717,2.0,80000.0,100000.0,Teatro Estudio,"La Chamber Music Society del Lincoln Center (CMS) es reconocida por la extraordinaria calidad de sus presentaciones, su inspirada programación, y por establecer el referente de la música de cámara a nivel global. Ya sea en su casa, el Alice Tully Hall del Lincoln Center de Nueva York, en los escenarios principales de Norteamérica, o en prestigiosos salones en Europa y Asia, presenta conciertos de gran calidad artística.  
La agrupación, en un formato de sexteto de cuerdas y piano, tendrá dos presentaciones en el Teatro Mayor Julio Mario Santo Domingo:el 2 de noviembre interpretará obras de Rachmaninov, Tchaikovsky y Prokofiev, y el 3 de noviembre, a Strauss, Beethoveen y Brahms. 
Chamber Music Society of Lincoln Center
La Chamber Music of Society of Lincoln Center es una de las once sociedades que constituyen Lincoln Center for the Performing Arts, el mayor complejo para la presentación de artes escénicas del mundo. Chamber Music Society está basada en Alice Tully Hall, uno de los más destacados del mundo para la interpretación de música de cámara. A través de la interpretación, la educación y la grabación y transmisión de actividades, trabaja para atraer cada vez más público al disfrute de la música de cámara.  
La CMS reúne a los mejores artistas internacionales de una nómina de más de 150 artistas por temporada. Ubicados en el centro de su misión, los programas educativos de CMS trae la música de cámara a diferentes públicos de un amplio rango de contextos, edades y niveles de conocimiento musical. CMS también acobija y apoya las carreras de jóvenes artistas por medio del programa CMS Two, el cual ofrece la oportunidad de presentarse a jóvenes conjuntos e instrumentalistas altamente dotados. 
Piano 
Wu Han 
 
Violín 
Aaron Boyd y Cho-Liang Lin 
 
Viola 
Matthew Lipman y Timothy Ridout 
 
Chelo 
Dmitri Atapine e Inbal Segev"
Danza,"Sankai Juku, Japón – ‘KŌSA – Between Two Mirrors’ - Director y coreógrafo: Amagatsu Ushio",2022-11-04 20:00,https://www.teatromayor.org/es/evento/danza/sankai-juku-japon-4960?function=2567,1.3333333333333333,120000.0,150000.0,Teatro Mayor Julio Mario Santo Domingo,"Esta obra de danza butoh es la más reciente creación de la compañía Sankai Juku. Fue compuesta por Ushio Amagatsu y construida especialmente tras la pandemia de covid-19. En ella participan siete bailarines, quienes transmiten la belleza de esta tradición japonesa.  


Sankai Juku, Japón 
La compañía de danza butoh Sankai Juku fue fundada en 1975. Desde entonces, se ha dedicado a presentar sus espectáculos en diversos escenarios alrededor del mundo y a enseñar esta tradición. Fue pionera en presentar la danza butoh por fuera de Japón cuando, en 1980, viajó al Nancy International Festival en Francia, donde tuvo tan buena acogida que, durante los siguientes cuatro años, estuvo presentándose en eventos como el Festival de Edimburgo, el Festival Internacional de Madrid y el Festival Internacional Cervantino en Guanajuato, México. Desde entonces ha estado en 47 países y en más de 700 ciudades del mundo. 
Amagatsu Ushio, Japón 
Fundador, líder y coreógrafo de Sankai Juku. Ha creado 14 espectáculos de danza butoh para la compañía desde 1982 y ha presentado sus piezas durante más de 50 años en más de 45 países. Además, ha trabajado de forma independiente y ha presidido los jurados de reconocidos concursos de danza como la Competencia Coreográfica Internacional de la Academia Nacional de Danza de Italia (2011)."
Música,Filarmónica de Música Colombiana de la Orquesta Filarmónica de Bogotá,2022-11-05 17:00,https://www.teatromayor.org/es/evento/musica/orquestas-juveniles-de-la-orquesta-filarmonica-de-bogota-5184?function=2718,2.0,18000.0,25000.0,Teatro Estudio,"La Orquesta Filarmónica de Bogotá pretende garantizar el ejercicio de los derechos culturales de los ciudadanos del Distrito Capital al garantizar la programación sinfónica en escenarios no habituales como corredores culturales, parques, iglesias, auditorios, bibliotecas, etc. con un enfoque poblacional en las diferentes localidades de la ciudad. Para este efecto la entidad conformó la Orquesta Filarmónica Juvenil, la Orquesta Filarmónica Juvenil de Cámara, la Banda Filarmónica Juvenil, el Coro Filarmónico Juvenil y la Filarmónica de Música Colombiana como agrupaciones que permiten consolidar una oferta musical variada y que constituyen una oportunidad de desarrollo artístico, de formación y de fomento a la actividad musical para los jóvenes del país, garantizando el acceso a los derechos culturales de todos los habitantes del Distrito Capital de los diferentes grupos etarios y poblacionales con un enfoque territorial."
